app_id,helpful,funny,date,is_recommended,hours,user_id,review_id
203770,4,0,2017-08-11,True,182.0,3115942,9074864
495890,0,0,2016-07-31,True,5.7,3806313,33350167
107410,0,0,2022-02-04,True,102.1,1668971,4480070
275850,6,0,2016-08-15,False,12.2,6684610,1098296
1396240,0,0,2021-06-12,True,2.6,3078702,27815297
431960,0,0,2021-05-24,True,2.0,891024,5066929
1149620,0,0,2022-09-08,True,15.5,6002616,15413949
1338420,0,0,2022-08-18,True,0.7,8017646,36624529
1293830,0,0,2022-02-13,True,28.8,10394103,15158707
1016920,0,0,2021-11-28,True,8.1,9973028,14630467
1172380,0,0,2020-03-07,True,31.3,11592442,8306118
284160,0,0,2021-11-05,True,149.5,2725487,24011853
1161580,0,0,2020-11-25,True,11.0,10568830,16802314
108600,0,0,2022-10-15,True,109.1,13310523,20400941
914710,0,0,2019-11-28,True,37.2,9824893,17566244
1250,2,0,2014-11-19,False,0.7,12769928,34967781
1966900,4,0,2022-12-14,True,9.3,5066068,25726084
438740,0,0,2021-01-02,True,30.2,9577379,9894654
346110,0,0,2021-05-27,False,797.9,8983578,18255124
1431040,0,0,2022-01-28,True,8.0,6880354,39632514
261570,0,0,2018-01-07,True,19.0,11273518,23010868
1832640,0,0,2022-07-17,False,5.0,6617572,39492115
301520,0,0,2015-07-29,True,0.0,3505852,40541674
838310,0,0,2020-08-16,True,14.6,6891046,35788382
787480,0,0,2020-04-19,True,100.4,9771444,21720223
1904540,0,0,2022-11-09,True,110.2,11896024,974190
304430,0,0,2022-08-24,True,3.6,13829008,19702587
55230,0,0,2012-03-06,True,61.3,6301429,19557919
293180,0,0,2016-01-31,False,0.9,3137298,28685176
379720,0,0,2022-07-25,True,6.7,13063030,23169219
1611300,3,5,2021-09-27,False,2.0,6704616,39122674
322330,2,0,2020-11-28,True,353.9,10796239,15978360
236090,0,0,2015-04-16,True,44.1,14008748,30529524
4000,103,49,2022-04-29,True,254.1,37374,5909349
22100,0,0,2021-02-16,True,57.5,11424478,11805266
1401590,0,0,2022-09-15,True,82.7,2789451,4585150
575640,0,0,2017-06-24,True,4.0,5203989,39309105
1222670,0,0,2021-07-17,True,8.3,1618494,15069955
927380,0,0,2019-07-01,True,42.6,1746201,9295433
526740,2,0,2018-02-18,True,4.9,8382043,28241655
329430,0,2,2016-04-10,True,3.7,6305965,19515571
204880,0,0,2014-06-26,True,760.3,13887940,17757128
417860,0,0,2015-11-22,True,0.6,1496326,33339943
12140,0,0,2019-12-10,True,27.4,13478185,31013767
1740720,0,0,2022-09-03,True,73.5,423949,7950265
48700,0,0,2014-07-12,True,6.1,5607675,26755353
1481400,0,0,2021-09-28,True,0.4,10808298,11306081
905370,0,0,2022-01-11,True,101.9,6030088,7670724
379720,0,0,2016-11-28,True,22.7,2949356,15635750
593280,0,0,2017-08-23,True,4.9,8290421,34926035
433850,9,0,2017-11-26,True,9.9,4657105,37863859
632470,3,0,2021-02-24,True,25.6,9652992,15484446
1240440,0,0,2021-11-24,True,3.7,1638877,19544008
422250,0,0,2017-08-02,True,24.5,7520664,28722928
1605220,0,0,2022-04-27,True,11.7,512478,6772473
550,2,0,2022-03-27,True,343.6,10071101,14182831
1250410,0,0,2021-01-07,True,116.9,14152787,4661535
620,0,0,2016-11-27,True,26.3,8650859,18860574
363970,0,0,2020-02-07,True,31.4,8023481,31226952
623050,3,0,2017-10-08,True,1.3,6086080,28300986
379430,4,0,2018-03-04,True,161.7,4967059,8221663
440,0,0,2019-12-03,True,165.3,6438973,21842064
431960,0,0,2021-12-03,True,5.7,1716044,331485
304240,0,0,2021-10-25,True,48.3,11557638,14824155
450390,5,0,2020-02-27,True,0.6,6629332,38032873
314160,0,0,2022-04-10,True,4.8,9317461,20898132
1172470,0,0,2022-06-07,True,374.9,1257557,17884079
375910,0,0,2020-04-25,True,37.4,8950753,18569364
531510,0,0,2022-01-07,True,11.9,2544759,26995014
550,0,0,2022-11-19,True,25.2,9197235,6225293
397950,0,0,2017-03-11,True,2.8,7008750,29993238
204100,0,0,2013-09-22,True,17.6,11697450,8057787
1172470,0,0,2021-07-28,True,223.2,1688574,2528693
564310,0,0,2021-07-07,True,18.5,6116886,29285424
613100,0,0,2022-07-20,True,21.8,10435854,1499686
204360,0,0,2020-12-31,True,16.7,13811591,21834083
774861,0,0,2019-11-27,True,123.7,8995377,30015536
236850,0,0,2020-02-09,True,903.5,8650007,2968200
982290,0,0,2022-05-06,True,1.0,5492949,31870701
1504500,0,0,2022-07-11,True,32.0,13921449,30746611
320240,2,0,2016-07-30,False,4.0,3019391,35779958
220,0,0,2020-11-29,True,23.7,13264755,16963245
49520,0,0,2018-01-18,True,68.3,11775579,12429685
110800,0,0,2020-12-04,True,29.9,12991205,24809186
433340,0,0,2018-10-27,True,87.3,7241869,26313811
444090,0,0,2019-09-25,True,145.9,13874843,10492741
393420,0,0,2016-11-21,True,72.0,7979521,40639137
1749630,0,0,2022-11-29,True,1.0,6208915,40588711
333950,2,0,2019-12-10,False,6.0,10972368,40896257
443810,0,0,2018-02-22,True,41.6,4801313,29238165
466240,0,0,2019-09-18,True,6.1,13364306,31697739
552500,3,0,2018-03-11,False,1.9,3532857,8216578
1063730,0,0,2021-09-28,True,49.4,11869041,25080497
1012880,0,0,2019-11-27,True,0.9,7798005,36417865
284160,0,0,2021-04-28,True,589.2,2275814,4529892
213610,0,0,2021-08-01,True,5.5,3341402,10297185
252490,0,4,2021-06-25,False,47.7,8748609,5452775
250320,120,0,2014-03-16,True,80.6,12600978,16200591
945360,0,0,2021-02-08,True,11.2,12870275,18163701
10,2,0,2018-11-22,True,272.4,6889274,27214115
261550,0,0,2020-06-28,False,195.9,11194339,16057885
753640,0,0,2022-10-20,True,25.2,13672149,17101970
379720,0,0,2021-11-24,True,31.2,5322006,23250935
388060,0,0,2018-12-21,True,4.9,12504007,31382804
553640,0,0,2016-11-30,True,4.0,511820,40932792
322500,0,0,2019-07-02,True,3.5,13024628,16527066
1703340,0,0,2022-04-27,True,5.2,6513307,13630565
430960,0,0,2022-11-30,True,4.6,4766690,35640846
335300,0,0,2022-01-01,True,140.1,12231253,7448614
1172470,2,0,2021-09-29,False,261.5,14207197,34713858
377160,0,0,2015-12-06,False,3.3,7690997,134424
668630,0,0,2022-02-27,True,10.0,8966129,29538445
449800,0,0,2018-05-21,True,2.4,12038548,18710141
8930,0,0,2017-05-01,True,264.5,11698386,18867462
201810,0,0,2020-12-01,True,27.4,536613,17294123
378540,3,2,2020-03-08,False,10.2,13495178,30905728
204100,0,0,2021-04-11,True,10.4,10055030,26979749
393380,0,0,2022-04-15,True,702.2,6090442,24098923
646570,0,0,2020-07-04,True,82.3,8043800,26603519
434890,0,0,2022-01-06,False,102.1,12231744,28942221
578650,0,0,2021-07-25,True,35.0,9049296,38492988
280040,2,0,2018-03-08,True,45.0,6548148,28971607
952060,4,0,2020-04-06,True,22.6,7078060,25118229
1817070,7,0,2022-08-12,True,42.2,10094919,1178859
227300,2,0,2021-11-27,True,538.9,10357659,25327529
1203220,0,2,2021-08-21,True,41.9,9227234,4732189
220240,0,0,2020-12-09,True,114.0,13160336,34009499
28000,0,0,2018-07-22,True,5.5,11050916,32253496
391420,0,0,2017-06-11,True,1.1,6114834,36793977
621060,0,0,2022-08-23,True,52.5,548467,16648472
1174940,0,0,2020-06-02,True,3.4,6733204,28423661
675010,0,0,2020-05-16,True,50.5,9082330,27682324
570,2,0,2013-11-28,True,900.9,14265568,4713360
32430,0,0,2015-05-03,False,15.5,4361705,16795091
345330,0,0,2022-05-16,True,1.0,13493632,39647781
920210,0,0,2022-09-25,True,76.2,2050882,15766629
259080,0,0,2015-08-22,True,20.0,4977221,28148902
227300,0,0,2021-05-22,True,93.1,14216525,15986939
424840,4,0,2022-04-02,True,71.0,4630,10043019
304390,0,0,2017-08-13,False,559.5,4830798,34584924
304050,0,0,2020-12-23,True,85.1,9167199,9591904
50130,7,0,2017-01-14,True,293.4,8580680,20110373
400910,0,0,2019-06-30,True,73.1,7162694,35126215
1281590,0,0,2021-11-24,True,13.7,6177523,17031669
522210,0,0,2020-07-18,True,3.2,10492094,29560093
386360,0,0,2017-06-23,False,30.8,12233324,5882834
782330,0,0,2021-07-08,True,10.5,12456948,17921463
477160,0,0,2021-02-20,True,24.6,1077274,10883038
48000,0,0,2016-06-25,True,3.1,8679146,31676019
440,0,0,2019-07-07,False,3.7,10889451,23386785
3590,0,0,2021-02-01,True,127.9,9995313,36393025
289650,0,0,2022-10-04,True,0.3,13416435,9846642
1871750,2,0,2022-11-13,True,0.0,12461784,39484583
1293830,0,0,2021-11-25,True,31.6,3177661,22895417
242050,0,0,2021-07-08,True,41.2,9215001,19162739
495560,18,2,2018-04-11,False,34.0,14137194,39269061
424840,0,0,2020-12-17,True,12.9,14140913,19760540
284160,0,0,2021-09-25,True,5.9,541106,1052913
60,2,0,2011-07-13,True,0.2,8171886,11831691
667970,0,0,2022-06-12,True,83.9,7532468,12489857
1257290,2,0,2021-01-26,True,45.8,11191533,12174618
393380,0,0,2015-12-15,True,965.4,10128877,23665146
552990,0,0,2022-11-24,True,7.7,4013290,5721537
1938090,0,0,2022-10-28,True,694.5,3553059,1771914
268130,2,0,2017-09-27,True,88.2,4164666,11627166
1782210,0,0,2021-11-24,True,0.7,1805456,29562432
238960,0,0,2020-02-21,True,93.0,7359740,237967
534380,0,0,2022-09-15,True,59.4,3754375,282982
235460,0,0,2022-07-14,True,31.6,2445933,7047786
6060,0,0,2015-01-03,True,63.1,3452975,15345285
648800,0,0,2022-08-02,True,139.1,6527494,18315730
812140,0,0,2018-10-14,True,231.0,7754078,24097772
8930,0,0,2015-03-09,True,37.9,3523800,18185340
617290,0,0,2020-10-09,True,86.8,9565614,13180268
236390,5,0,2017-06-21,True,287.2,8690728,23954973
745880,5,0,2017-11-22,True,1.0,7505283,40565088
602520,0,0,2017-11-27,True,6.9,11194598,31177431
299740,4,3,2017-08-25,False,30.6,11719637,11945793
413410,0,0,2022-07-31,True,44.3,96475,8111790
1761380,79,7,2022-05-02,False,0.0,8855333,40542444
20920,0,0,2021-12-22,False,0.3,454287,27485609
1938090,0,0,2022-11-09,True,110.0,757566,5209687
389140,0,0,2020-05-23,True,4.4,11292376,30654638
389730,0,0,2018-08-01,True,155.4,12461169,26557898
70,3,0,2019-12-25,True,56.9,9100504,20716066
200510,0,0,2015-11-09,True,34.8,5660613,7102036
440,0,0,2021-01-09,True,7.0,9743700,6254561
35700,0,0,2019-12-07,False,3.8,5660495,35770021
219640,2,0,2015-06-19,True,3.4,3229439,35912567
1174180,2,0,2020-06-28,True,106.5,12327156,23100338
298260,4,0,2015-01-03,True,2.2,1726463,28369679
1057090,0,0,2021-05-18,True,17.6,7567943,8120634
289070,16,0,2020-12-01,True,864.6,7993864,2590780
1261040,0,0,2022-01-24,True,16.2,3552027,32138577
22380,0,0,2020-06-30,True,337.3,4682347,120610
1286830,0,0,2021-11-22,True,31.4,2749689,3844941
1599340,0,0,2022-02-24,True,555.2,6569978,2675704
513710,2,4,2018-08-30,False,0.5,8720052,23799588
1217060,0,0,2020-05-25,True,43.6,345310,6230744
287390,0,0,2018-08-28,True,27.1,1874217,16601729
211010,2,0,2017-04-10,True,2.5,3529308,37639981
447020,0,0,2018-11-25,True,100.3,7582432,18006406
601050,0,2,2018-03-17,True,98.7,209700,6204321
1109570,0,0,2022-11-23,True,5.8,341482,29635788
1590910,0,0,2022-04-13,True,6.9,6222533,30757828
304050,0,0,2020-05-02,True,62.7,7785882,26700738
322330,0,0,2021-11-20,True,327.1,11403188,13285633
578080,4,0,2017-10-28,False,153.1,5198854,34136534
1091500,0,0,2020-12-13,True,112.8,11198758,5443529
242760,0,0,2015-12-17,False,20.2,7280404,34313170
2100,0,0,2021-05-30,True,19.5,14123515,19522404
204300,2,0,2014-11-06,True,11.2,610834,11559706
1186640,0,0,2021-02-01,True,5.8,7089496,22427714
1468260,0,0,2021-11-25,True,1.8,6974723,16827371
550,0,0,2022-10-10,True,19.1,13960963,25299519
333930,0,0,2017-10-31,True,29.0,7475110,39881590
221040,2,0,2013-12-23,True,149.6,557297,27527671
774361,0,0,2019-11-05,True,67.6,8761905,33465864
904600,10,6,2022-10-30,False,2.0,1572036,39546335
884260,0,0,2019-12-04,True,44.0,7710715,32336223
1397920,4,0,2021-03-02,True,478.0,8646135,38379140
532210,3,0,2020-03-12,True,43.8,13069047,22215764
1248130,0,0,2022-12-11,True,43.0,12306273,6348304
426290,18,0,2017-06-08,False,5.1,12148930,28673223
108600,35,4,2022-01-10,False,7.5,3603868,2742173
1222700,0,0,2022-12-11,True,6.1,7226939,8669970
225540,0,0,2020-09-03,True,12.3,6778906,10275529
704270,0,0,2020-07-21,True,61.4,9164500,15774039
526870,0,0,2022-07-02,True,307.2,4376893,1271877
758330,29,16,2022-12-24,True,3.7,5155423,30466229
212800,0,0,2015-12-18,True,7.5,11996843,29176224
1222680,0,0,2020-06-05,True,123.7,434352,33841505
238960,8,0,2019-05-04,False,559.1,5992935,5331773
823130,4,3,2021-07-27,True,9.4,10219126,31379007
274170,0,0,2016-06-30,True,867.1,5082919,22035297
678900,0,0,2019-11-23,True,526.6,14162510,35565957
509980,0,0,2020-12-20,False,0.5,6150069,4397527
12210,0,0,2020-12-26,True,126.3,12428582,24066047
22380,0,0,2020-04-23,True,156.0,4207649,13383521
4000,0,0,2015-06-29,True,451.4,14211678,12732860
397540,0,0,2020-11-04,True,72.7,1553762,24897633
227300,0,0,2021-09-10,True,5.6,12261485,13470976
1289310,0,0,2020-07-04,True,2.0,5800982,40615163
405640,0,0,2019-09-02,True,10.7,544501,34939571
284160,0,0,2022-10-12,True,152.3,5799688,245356
1240440,2,0,2022-07-16,False,94.8,10416231,5389846
207140,0,0,2016-06-03,True,11.8,14195762,34000737
1173690,3,0,2020-03-23,True,2.5,9786164,28300310
367520,0,2,2020-05-26,True,168.5,300529,23302632
582660,0,0,2020-06-17,True,507.8,11065537,3062393
224260,2,0,2016-09-02,True,8.9,7536423,36528943
1241510,0,0,2022-02-27,True,1.3,10729602,11434280
515180,0,0,2019-12-01,True,37.1,14234932,29897262
675010,0,0,2022-05-22,True,11.4,2760443,27650198
236390,0,0,2016-08-04,True,409.0,1543092,19846842
1196590,0,0,2021-07-29,True,18.6,9416707,15729916
709840,4,0,2019-05-09,True,2.5,12703822,28068051
707030,0,0,2019-12-03,True,30.1,11679798,19717248
1202900,5,0,2022-01-30,True,2.1,5346670,30173752
1262540,0,0,2022-12-03,True,38.2,4646894,25554547
466560,0,0,2021-08-25,True,93.1,13157419,7408709
221640,9,0,2019-02-13,True,1.0,7227474,12084755
265830,3,0,2018-11-06,True,4.9,11720155,28685741
305620,0,0,2019-03-12,True,0.2,11033244,26094236
1057090,0,0,2020-04-24,True,21.1,2161523,24701136
1938090,0,0,2022-11-08,True,720.2,7717472,4543652
346110,5,0,2015-08-30,True,77.6,5976663,26056277
730,2,0,2017-07-05,True,425.1,7804185,2471964
221040,0,0,2019-07-03,True,156.8,6975663,27198374
294100,0,0,2021-09-27,True,263.9,179478,3014849
244850,0,0,2016-01-13,True,301.9,7658145,4864740
1599600,0,0,2022-12-10,True,11.5,7953400,13210603
20920,0,0,2021-11-28,True,59.0,12274799,34448652
880940,0,0,2019-12-24,True,12.3,819985,33507966
1571440,0,0,2022-01-21,True,11.0,3016413,15908528
558790,0,0,2021-04-03,True,3.4,8549976,36872359
1252780,0,0,2020-04-20,True,45.9,14022806,31483213
552520,0,0,2020-12-08,True,7.2,4553422,13932059
6060,0,0,2015-08-18,True,13.1,4232487,21432104
321290,0,0,2022-08-08,True,66.4,7615729,11585940
446020,0,0,2018-03-28,True,23.6,7667070,31025544
489830,0,0,2017-11-16,True,746.1,7917828,4903646
434460,0,0,2019-04-18,True,4.0,12666259,40120178
292730,2,0,2017-01-07,True,25.2,7895983,20563314
1274570,0,0,2021-10-16,True,14.5,2115019,22120983
1063730,0,0,2021-09-29,True,120.7,11573260,18994815
10180,0,0,2016-11-27,True,80.1,8014613,15348526
291550,0,0,2021-10-12,False,41.3,1633133,464553
1250,4,0,2018-01-02,False,3.7,12994200,18166044
667970,3,0,2021-08-17,True,255.3,834134,12472079
333930,0,0,2017-11-24,True,248.3,10972998,28687690
284160,0,0,2020-06-26,True,54.0,8875220,23759576
782330,0,0,2021-11-16,True,71.6,9302418,19743574
304390,0,0,2020-02-22,False,674.1,14206383,5291952
225540,8,3,2016-05-27,False,8.9,7671371,23243444
1148590,0,0,2020-11-30,True,2.0,4959969,31891716
554620,0,0,2022-05-04,True,10.0,10455156,40340146
1810130,3,0,2022-07-12,False,0.0,787403,38357543
400,0,0,2018-04-14,True,2.2,6497831,6314795
1004490,0,0,2022-07-12,False,3.7,13919519,32929528
361420,0,0,2021-05-17,True,2.0,10458543,20889586
203160,0,0,2016-10-14,True,40.0,5247151,35164681
1116960,0,0,2020-01-30,True,0.7,8489747,28377682
570,0,0,2018-05-29,True,679.7,9999141,36218491
518790,0,0,2019-07-03,False,10.7,9667673,20368707
289130,0,0,2019-12-09,True,151.2,9362493,26708817
266510,0,0,2016-06-29,True,39.1,5310394,35884027
620,0,0,2016-11-23,True,3.4,4988621,17470932
519860,0,0,2021-02-11,True,23.8,13692083,23071954
1677740,0,0,2021-11-26,True,165.5,2387441,25963282
253230,0,0,2019-07-05,True,7.7,9878795,22110986
1237320,0,0,2022-11-22,True,22.5,11739152,4175064
17390,0,0,2020-10-31,True,4.1,12316114,15778307
383120,0,3,2017-07-04,False,39.5,3096016,10164814
960910,0,0,2021-02-14,True,27.6,5783473,27493383
34330,4,0,2015-09-26,True,4.3,6315119,33538222
311210,2,0,2016-08-06,True,427.3,7381394,4658844
985810,0,0,2021-08-01,True,201.2,9303961,15549675
335240,0,0,2016-09-16,True,856.9,6655033,17826137
1282690,0,0,2021-07-06,True,9.1,1684005,31197843
238010,0,0,2019-03-09,True,10.3,5277030,18800018
251570,0,0,2014-01-27,False,2.9,3264466,13622520
1113560,0,0,2021-04-30,True,20.9,11858355,7603666
1222680,0,0,2022-10-09,True,29.1,14301626,9523948
1222670,0,0,2021-02-10,True,174.0,2477762,2798920
431960,0,0,2021-08-09,True,38.9,2266841,767949
292030,7,0,2018-09-04,True,59.2,7026579,36055460
1174180,0,0,2020-06-20,True,877.5,12636533,3538330
620,29,11,2022-01-26,True,12.5,3246698,22525138
813780,0,0,2021-02-16,True,44.7,5577429,33753604
49520,0,0,2019-07-01,True,480.9,7342791,13386463
1969870,0,0,2022-07-14,True,4.0,7471607,41105347
883710,0,0,2019-11-18,True,19.5,715466,8575422
418340,2,0,2015-12-02,True,5.5,13333399,35884644
683320,0,0,2021-11-25,True,3.1,6169022,26838423
304390,0,0,2021-07-05,True,6.7,8905849,34258955
476600,0,0,2022-11-19,True,23.8,2861062,26367985
12500,0,0,2014-01-05,True,39.0,11701693,33055779
1367550,0,0,2021-02-08,True,24.8,6035766,27063466
976310,0,0,2020-06-02,True,5.9,9915700,34609523
1196590,0,0,2022-04-05,True,15.9,6568342,24241160
394360,0,0,2020-05-24,True,595.6,11399614,2565507
1817070,0,0,2022-12-26,True,34.6,13280355,23513667
1403370,0,0,2022-01-29,True,87.8,14174992,9782032
108600,0,0,2022-04-22,True,10.9,230687,25190246
322330,0,0,2017-11-17,True,153.5,7803571,33509052
635260,0,0,2020-10-12,True,11.3,10497662,25311351
214830,0,0,2013-07-17,True,3.9,11228653,37575150
674940,10,0,2021-06-12,True,27.2,9709528,14998930
1782210,0,0,2021-11-24,True,12.1,7448227,29894957
1395760,0,0,2022-12-04,True,15.7,8196320,32216274
678950,0,0,2021-01-01,True,137.5,14028720,13336198
731490,0,0,2019-06-11,True,37.6,6626521,20427668
230410,0,0,2018-10-07,True,84.3,15937,1537247
632360,0,0,2019-12-02,True,57.0,8268903,1110421
1151640,0,0,2021-05-03,True,78.7,8733517,22339121
3700,0,0,2021-10-03,True,5.6,4329582,32792459
532210,0,0,2020-07-15,True,15.2,7061345,17539154
312670,0,0,2020-07-04,True,12.5,5928531,30822304
250520,12,0,2017-11-25,True,183.7,2798744,31193696
326460,0,0,2019-12-07,True,3.6,11885279,9919549
1794680,0,0,2022-04-24,True,37.1,10382419,665500
351920,0,0,2021-11-12,True,2.1,3785956,14295935
291480,0,0,2020-12-02,True,6.0,10854416,31147284
701930,28,3,2021-12-21,True,4.6,8857509,37780644
301520,7,0,2017-01-04,False,263.6,5269999,14377511
252490,0,0,2021-07-21,True,132.9,2361394,4778719
1114940,0,0,2020-08-04,True,170.5,10028102,37890090
219740,0,0,2022-03-10,True,25.9,1528718,26310181
1085660,0,0,2021-05-24,True,647.2,5120599,18859967
704450,0,0,2020-01-30,True,347.4,3995565,10215526
674940,0,0,2019-12-28,True,27.1,9298105,25679488
673950,0,0,2020-05-12,True,540.1,5938587,16876008
1987080,0,0,2022-08-11,False,5.7,7644906,1760522
33120,0,0,2017-09-18,True,19.1,8197017,36942752
278970,2,0,2015-06-07,False,0.6,10485974,27863683
391220,0,0,2018-12-08,True,18.1,9239301,26466501
438040,0,0,2018-11-22,True,403.3,7893001,31399096
304240,0,0,2020-05-12,True,23.9,11898164,27018698
815370,0,0,2020-12-20,True,52.0,619497,22556948
20900,0,0,2022-06-28,True,0.3,2208228,17880600
289070,0,0,2019-11-09,True,88.0,6311287,21290994
230410,0,0,2022-07-23,True,431.1,7755725,33622810
546560,0,0,2020-03-23,True,15.6,10980621,1256904
1574580,0,0,2022-11-25,True,5.0,4122965,7246052
1506830,0,0,2022-02-01,False,43.0,2086585,40704571
629760,0,0,2021-04-08,True,293.6,3228750,23821747
1085660,3,0,2020-11-11,True,313.7,4445821,3471995
320310,66,62,2015-04-24,False,0.2,10828717,28119437
250260,2,0,2022-07-10,True,2.9,4355551,30800668
292730,0,0,2017-02-24,True,13.0,12939552,7557712
599140,0,0,2021-04-22,False,11.2,11166614,5548288
505460,0,0,2022-10-16,True,471.7,9083102,12309517
2097720,4,2,2022-08-14,False,0.8,7244707,29769888
440,0,0,2021-08-30,True,389.0,1655017,10898801
4000,20,4,2021-06-16,True,5.7,11099055,27484018
208200,0,0,2021-12-24,True,4.6,12595435,24309052
945360,0,0,2020-10-27,True,25.0,1557639,19911985
225260,6,0,2022-12-28,True,6.0,12946795,19340266
750920,0,0,2022-03-23,True,3.2,1448244,13845876
1404210,0,0,2021-08-17,True,200.5,4967960,8697897
993110,0,0,2022-04-03,True,7.0,3324489,32301990
1213750,0,0,2020-11-25,True,1.0,9457331,30790267
431240,0,0,2022-09-17,True,8.6,4184518,8012298
964570,0,0,2020-02-23,True,3.0,13200722,40501016
1089980,0,0,2020-11-15,True,6.0,1010150,16995114
1401590,0,0,2022-12-22,True,32.3,3148307,1078806
890550,0,0,2022-11-08,True,22.9,3917012,8645449
473690,0,0,2022-05-08,True,21.4,12728341,35384166
459820,0,0,2020-11-13,True,13.1,9473960,19307003
459820,0,0,2020-04-29,True,146.9,5807509,14020697
70,0,0,2021-06-22,True,6.6,8207489,9932443
235800,0,0,2017-11-22,True,10.9,2443540,35624264
431240,0,0,2016-06-24,True,14.3,7585226,25709768
335300,0,0,2021-02-03,True,192.2,6374155,8122230
347560,2,0,2021-04-22,False,0.5,499041,27928350
203210,0,0,2015-10-27,True,2.0,4758970,37750678
213670,16,0,2014-03-16,True,16.0,11292962,38487079
701160,0,0,2022-03-06,True,53.9,14144802,6938608
435150,0,0,2019-07-01,True,283.4,8344215,4908998
1625450,0,0,2021-11-24,True,3.3,12246967,29121200
431960,0,0,2020-06-24,True,161.2,11852197,1722761
242760,0,0,2021-12-02,False,0.2,7826667,33955325
311560,0,0,2019-06-09,True,30.8,7351810,17479915
374320,0,0,2020-05-02,True,297.9,4189663,17492753
204360,0,0,2019-02-22,True,23.1,9429019,15055981
255710,0,0,2020-01-01,True,307.6,10356046,18414520
1334040,0,0,2022-03-12,True,10.2,13002967,29513960
268500,0,0,2016-02-07,True,28.9,4508871,24431225
779340,0,0,2019-06-02,True,147.8,5399688,36303114
686810,0,0,2021-01-25,True,250.9,1996324,23575172
552990,3,0,2022-07-17,False,266.3,4169193,1805891
213670,0,0,2022-01-20,True,17.6,2778252,13100216
936720,0,0,2021-05-19,True,14.7,11371943,30111285
333950,0,0,2015-02-20,True,6.0,5570348,40487094
677620,0,0,2021-08-18,True,11.2,7296445,32081574
728880,0,0,2021-01-02,True,210.3,9918244,10957871
240,0,0,2018-04-28,True,675.9,9377230,21341337
683320,0,0,2022-12-31,True,3.4,4727720,14770667
1135300,8,0,2021-08-26,True,28.7,2586103,32617396
495580,5,0,2016-09-15,True,1.4,11097704,28353470
265590,0,0,2018-02-15,True,5.1,9639923,33368953
236390,0,0,2020-01-03,True,111.4,7557894,11096207
203770,3,0,2013-09-07,True,307.2,11967299,8982204
221100,2,0,2020-04-03,False,668.5,10889211,17361263
427730,0,0,2022-03-12,False,1.7,3909855,7679622
218620,3,0,2016-11-23,True,21.6,9050798,21693357
290730,0,0,2015-02-18,True,0.1,13578801,32973920
306130,0,0,2020-06-03,True,162.7,11777350,1659431
34190,0,0,2021-01-25,True,7.8,14057142,35819773
440,0,0,2022-08-21,True,466.4,33032,23516009
12210,0,0,2019-05-25,True,21.4,8030744,7134104
516750,0,0,2022-10-04,True,68.2,4740717,25481750
1028470,5,2,2021-03-18,False,0.2,830381,28028731
825630,0,0,2021-07-31,True,10.3,9757990,9705682
235800,0,0,2019-07-01,True,25.8,8852492,11275613
297130,0,0,2021-06-25,False,2.2,5165976,11823477
3590,0,0,2021-03-25,True,27.6,9741037,16738990
232090,3,0,2020-03-30,True,871.8,10633409,8001099
427520,0,0,2020-11-26,True,149.5,10421046,13311676
38410,0,0,2012-07-04,True,78.1,11155577,31470283
506610,0,0,2020-08-20,True,0.7,5507037,14790028
253430,0,0,2021-04-06,True,6.4,5172444,35017794
1517290,0,2,2021-12-26,False,1.8,9290971,18142726
331480,0,0,2018-12-24,True,5.0,9301451,40870728
1332010,0,0,2022-11-08,True,9.7,6435445,5550678
373930,2,0,2019-09-09,True,42.6,5374682,30458473
1239690,0,0,2022-07-17,True,5.0,7299335,40390356
271590,84,0,2021-07-23,True,131.8,1980430,34281368
240,0,0,2021-10-03,True,29.2,13622304,24523956
261640,0,0,2017-07-17,True,2.8,6191369,7362666
397540,0,0,2021-07-13,True,49.2,10150826,22763822
1144200,0,0,2022-01-14,True,12.2,9437918,15219312
40700,0,0,2019-10-25,True,6.0,8757477,30850684
489830,0,0,2019-04-08,True,24.3,11387332,5483871
219740,0,0,2021-03-13,True,61.2,9980856,25854789
20900,0,0,2018-07-05,True,6.3,8207693,35488775
22380,12,0,2022-12-17,True,211.9,2646040,10597939
2200470,0,0,2022-12-12,True,0.0,1395455,38995438
291710,17,0,2014-11-18,True,17.6,11426615,36731777
690810,0,0,2020-09-16,False,2.0,11785185,40734978
389570,0,0,2016-03-21,True,28.0,5741119,40419889
291550,0,0,2022-02-08,False,68.9,12320029,25925819
688420,0,0,2022-12-06,True,31.8,6455858,32162828
397540,0,0,2020-04-20,True,69.3,4771147,39982
615250,8,0,2018-11-21,True,9.8,6294150,33392748
291480,0,0,2021-10-26,True,83.1,3058107,31988082
298110,0,0,2021-12-18,True,25.1,2344123,24195814
323220,0,0,2021-11-08,True,624.2,6164212,30147128
324160,45,167,2015-11-26,True,9.7,11934022,27137700
552500,2,0,2018-11-07,False,426.6,11622765,4641680
1249800,0,0,2020-10-30,True,11.4,9473533,32339027
518790,0,0,2019-11-03,True,592.0,5916911,1868741
407310,0,0,2019-07-03,True,2.0,8263887,39178423
599140,0,0,2020-11-08,False,2.7,11256391,260651
289070,0,0,2020-02-11,True,97.2,13359481,23597513
434570,0,0,2021-04-04,True,7.4,3809146,33048223
